SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
34.117.237.239,192.168.64.2,443,55946,tcp,0,2022-02-08 01:49:12.021062,2022-02-08 01:49:12.021062,2,135
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.021068,2022-02-08 01:49:12.021068,1,52
34.117.237.239,192.168.64.2,443,55946,tcp,0,2022-02-08 01:49:12.046669,2022-02-08 01:49:12.046669,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.074139,2022-02-08 01:49:12.074139,1,60
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.074173,2022-02-08 01:49:12.074173,1,52
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.074297,2022-02-08 01:49:12.074297,1,268
99.84.70.99,192.168.64.2,443,46450,tcp,0,2022-02-08 01:49:12.077081,2022-02-08 01:49:12.077081,1,52
99.84.70.99,192.168.64.2,443,46450,tcp,0,2022-02-08 01:49:12.077413,2022-02-08 01:49:12.077413,1,52
99.84.70.99,192.168.64.2,443,46450,tcp,0,2022-02-08 01:49:12.078166,2022-02-08 01:49:12.078166,1,1420
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:12.078175,2022-02-08 01:49:12.078175,1,52
99.84.70.99,192.168.64.2,443,46450,tcp,0,2022-02-08 01:49:12.078316,2022-02-08 01:49:12.078316,1,272
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:12.078319,2022-02-08 01:49:12.078319,1,52
34.117.237.239,192.168.64.2,443,55946,tcp,0,2022-02-08 01:49:12.082391,2022-02-08 01:49:12.082391,2,1095
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.082407,2022-02-08 01:49:12.082407,1,52
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.082420,2022-02-08 01:49:12.082420,1,52
34.117.237.239,192.168.64.2,443,55946,tcp,0,2022-02-08 01:49:12.082774,2022-02-08 01:49:12.082774,2,299
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.082777,2022-02-08 01:49:12.082777,1,52
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.082782,2022-02-08 01:49:12.082782,1,52
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.082817,2022-02-08 01:49:12.082817,1,91
34.117.237.239,192.168.64.2,443,55946,tcp,0,2022-02-08 01:49:12.105170,2022-02-08 01:49:12.105170,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.136310,2022-02-08 01:49:12.136310,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.136790,2022-02-08 01:49:12.136790,1,1420
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.136799,2022-02-08 01:49:12.136799,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.136971,2022-02-08 01:49:12.136971,1,1420
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.136983,2022-02-08 01:49:12.136983,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.138981,2022-02-08 01:49:12.138981,1,1215
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.138990,2022-02-08 01:49:12.138990,1,52
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.142618,2022-02-08 01:49:12.142618,1,145
192.168.64.2,192.168.64.1,48865,53,udp,0,2022-02-08 01:49:12.197450,2022-02-08 01:49:12.197450,1,82
192.168.64.2,192.168.64.1,58015,53,udp,0,2022-02-08 01:49:12.197516,2022-02-08 01:49:12.197516,1,82
